group,covariate,intercept,year,age,age1,age2,sqrtcd4n,sqrtcd41,sqrtcd42,h1yy_cat_1,h1yy_cat_2
idu_hisp_male,sqrtcd41,2.14056709955719,-0.00104143661368201,0.00021373123002283898,9.791195200115109e-05,-0.00045657182656007306,-0.00855502142940935,0.0236832038265595,-0.11164115941435301,-0.000287520155134317,-0.0036777089087762
idu_hisp_male,sqrtcd42,-8.82450729566317,0.00430069117958929,-0.00114046437067025,-0.000139894381095369,0.000706263029374882,0.0371199285277737,-0.111641159414356,0.5569241370061949,-0.0016511394985910199,0.000806563968898579
idu_hisp_male,h1yy_cat_1,6.22434006632748,-0.00312039248972593,0.0012201691358564,-0.00101613313467282,0.0045067548767503,-0.0012396677218670699,-0.000287520155226197,-0.0016511394982455,0.0929577391610556,0.0332163323085917
idu_hisp_male,h1yy_cat_2,17.2048528770377,-0.00860384914930167,0.00167548130143202,-0.00212601805741212,0.0129582776452913,0.0018528998654425,-0.0036777089090482204,0.000806563969974589,0.0332163323106729,0.257171338143321
idu_white_male,intercept,2800.20982309018,-1.38918475228701,-0.134019449620635,0.33899523896372996,-1.7048101558053703,-0.11952114532708198,0.19169115690571598,-0.662309311861631,0.706098562567642,3.6637288078092793
idu_white_male,year,-1.38918475241047,0.000689391272152475,5.6692932922103006e-05,-0.000152704493173983,0.000772671835568334,5.4497574258965294e-05,-8.53191927059407e-05,0.000284589618003909,-0.000364458286855105,-0.00181834116609863
idu_white_male,age,-0.13401944965467402,5.66929329378979e-05,0.000497791815064118,-0.00084783112146575,0.0041894588203567895,5.4599375831471295e-05,-0.000133842118049852,0.0006818997878394981,0.0006521365422981459,-0.00020383648150551698
idu_white_male,age1,0.338995239018095,-0.000152704493194276,-0.0008478311214642419,0.0018182644075139698,-0.0101767376415912,-9.958097281506619e-05,0.000272939823795304,-0.00149651811489264,-0.00100142402058025,0.000622987560998635
idu_white_male,age2,-1.70481015618162,0.0007726718357219049,0.00418945882035168,-0.0101767376415988,0.0619164367565958,0.000320044538122066,-0.000917743042527316,0.00550010470713414,0.0042863368595721105,-0.003939329616072729
idu_white_male,sqrtcd4n,-0.119521145327932,5.44975742565658e-05,5.45993758306807e-05,-9.958097281376641e-05,0.00032004453811359103,0.000970561983152293,-0.0021534968442111103,0.00991777928052605,-0.000191501921276426,-0.000260086654670551
idu_white_male,sqrtcd41,0.191691156967482,-8.531919272983059e-05,-0.000133842118049073,0.00027293982379617996,-0.0009177430425263651,-0.00215349684421225,0.0057957420218853395,-0.0292536641455289,8.62433230875855e-05,0.000149754876497295
idu_white_male,sqrtcd42,-0.662309312051729,0.000284589618065423,0.0006818997878343959,-0.00149651811489063,0.005500104707099471,0.0099177792805303,-0.0292536641455263,0.157483733318289,-0.00211763595117145,-0.00142797082781576
idu_white_male,h1yy_cat_1,0.7060985625765501,-0.000364458286808597,0.000652136542309562,-0.00100142402059785,0.004286336859701921,-0.000191501921277649,8.62433230661456e-05,-0.0021176359511110602,0.0258420339816969,0.006797020604158629
idu_white_male,h1yy_cat_2,3.6637288088683397,-0.0018183411664507102,-0.00020383648148176298,0.000622987561000602,-0.00393932961592345,-0.000260086654690571,0.00014975487645905802,-0.00142797082777686,0.00679702060457486,0.0572017935357773
msm_black_male,intercept,3720.10530893313,-1.85243974425446,0.189924082841748,-0.361172845370568,0.9520400877092869,-0.128498964245585,0.576937189853719,-2.9736925732096497,1.74509653059262,6.14680579613405
msm_black_male,year,-1.85243974430579,0.0009227439799773631,-0.00011422102247934199,0.000232081790905053,-0.000590836375661005,5.8316374393638205e-05,-0.000278135825419233,0.0014447575463516099,-0.000880924886367683,-0.00308060651127285
msm_black_male,age,0.189924082826683,-0.000114221022468375,0.0013247202664488698,-0.0037434671284483296,0.00851208386315002,0.000151192780657085,-0.000166163448418547,0.00047286459800789297,0.000305386196622202,0.00122114167637504
msm_black_male,age1,-0.36117284534163707,0.00023208179088170402,-0.0037434671284473295,0.0120118896742183,-0.028371035972698997,-0.000345981362856498,0.0006007321406225481,-0.0023672798175518,0.0017263302945579198,-0.000752660996942899
msm_black_male,age2,0.9520400876163759,-0.000590836375592829,0.00851208386314938,-0.0283710359727055,0.067954181004929,0.000720605146818702,-0.00131702456771991,0.00509718145596511,-0.00493514318058054,0.000968096760120236
msm_black_male,sqrtcd4n,-0.128498964243098,5.831637439182879e-05,0.000151192780656619,-0.00034598136285528703,0.000720605146815687,0.00103791610313591,-0.00250360138703894,0.0120674379120198,-0.00028389685584679904,-0.000841722450821937
msm_black_male,sqrtcd41,0.576937189848016,-0.000278135825414835,-0.00016616344841731499,0.000600732140619408,-0.00131702456771215,-0.002503601387039,0.00741008595527492,-0.0393807439460182,0.000605271998141383,0.00165534105940939
msm_black_male,sqrtcd42,-2.9736925731992994,0.00144475754633878,0.00047286459800093493,-0.0023672798175344103,0.00509718145592234,0.0120674379120202,-0.0393807439460186,0.227314733235922,-0.0051872880403502205,-0.0141655990462785
msm_black_male,h1yy_cat_1,1.74509653057935,-0.000880924886336819,0.000305386196629518,0.0017263302945420302,-0.004935143180530979,-0.000283896855847398,0.0006052719981423769,-0.00518728804034465,0.0348805488294314,0.0199459453334409
msm_black_male,h1yy_cat_2,6.14680579616855,-0.0030806065112009102,0.00122114167640623,-0.000752660997013617,0.000968096760330975,-0.0008417224508228259,0.00165534105940944,-0.0141655990462425,0.0199459453334758,0.075265399330105
msm_hisp_male,intercept,8989.49351677609,-4.47568161648639,0.176520806335835,1.24233284539608,-6.020068684470379,0.200109839389579,-0.9554346540632459,4.02869788850079,9.00289692010135,15.2496902192641
msm_hisp_male,year,-4.4756816162573,0.00222919128500588,-0.00013658985939743,-0.0005219226750107519,0.002691430310085,-0.000108966798816381,0.000494032878401442,-0.00207443270933802,-0.0045567784726893296,-0.0077392573056481
msm_hisp_male,age,0.176520806406807,-0.000136589859427469,0.00313278505929174,-0.00679057358829979,0.0222096252856398,-0.000193902441891008,0.000501483359139808,-0.00247784099265029,0.00354053191322994,0.00654545789441598
msm_hisp_male,age1,1.24233284532673,-0.000521922675003678,-0.00679057358830541,0.0174988059875735,-0.0608898712001165,0.00116861593837545,-0.00316658252647468,0.0143056710145638,-0.0024772648418525697,-0.00363008441605891
msm_hisp_male,age2,-6.02006868453839,0.00269143031022153,0.0222096252856722,-0.0608898712001621,0.21672314664045397,-0.004714176730066371,0.0129753063253612,-0.0574180690079758,0.00195888308485665,0.000245766663019457
msm_hisp_male,sqrtcd4n,0.20010983942248398,-0.000108966798829202,-0.000193902441889871,0.00116861593837793,-0.00471417673008183,0.00258434162917493,-0.0060437380911955605,0.0259284660879879,0.00173760793368734,0.00529131629065354
